o_activity,o_tract_fips,d_activity,d_tract_fips,departure_time_minutes,reported_travel_time,travel_mode,travelers_hh,travelers_nonhh,vehicle_occupancy,park_loc,park_pay,hov_used,toll_road_used,distance,year,vehicle,tolltransponder,home_tract_fips,home_type,home_ownership,hhsize,numstudents,numdrivers,numworkers,numdisabilities,numvehicle,numvehicle_transponder,numbicycle,hh_income_detailed,tdate_week,tdate_dow,age,gender,race_ethnicity,race_ethnicity_hispanic,license,disability,smartphone,employment_status,jobs_count,work_tract_fips,student_status,volunteer_status,weight
14,24025302901,14,24025302901,1285,1,4,1,0,1,2,-1,-1,-1,0.157,2003.0,"(Toyota, Corolla, 1.0, 1.0)",1.0,24025302802,1,1,7,1,3,4,2,3,2,1,7,77,3,48,2,1,2,1,1,1,0,1,-1,0,1,80.906060852459
14,24025302901,5,24025302802,1290,5,4,1,0,1,2,-1,-1,-1,1.414,2003.0,"(Toyota, Corolla, 1.0, 1.0)",1.0,24025302802,1,1,7,1,3,4,2,3,2,1,7,77,3,48,2,1,2,1,1,1,0,1,-1,0,1,80.906060852459
5,24025302802,14,24025302802,1297,1,4,1,0,1,2,-1,-1,-1,0.251,2003.0,"(Toyota, Corolla, 1.0, 1.0)",1.0,24025302802,1,1,7,1,3,4,2,3,2,1,7,77,3,48,2,1,2,1,1,1,0,1,-1,0,1,80.906060852459
14,24025302802,14,24025302802,1305,2,4,1,0,1,2,-1,-1,-1,0.248,2003.0,"(Toyota, Corolla, 1.0, 1.0)",1.0,24025302802,1,1,7,1,3,4,2,3,2,1,7,77,3,48,2,1,2,1,1,1,0,1,-1,0,1,80.906060852459
14,24025302802,1,24025302802,1310,1,4,1,0,1,1,-1,-1,-1,0.302,2003.0,"(Toyota, Corolla, 1.0, 1.0)",1.0,24025302802,1,1,7,1,3,4,2,3,2,1,7,77,3,48,2,1,2,1,1,1,0,1,-1,0,1,80.906060852459
1,24025302802,2,24025302801,585,5,4,1,0,1,2,-1,-1,-1,0.926,1998.0,"(Honda, Accord, 1.0, 1.0)",2.0,24025302802,1,1,7,1,3,4,2,3,2,1,7,77,3,26,1,3,2,1,2,1,0,1,24025302801,0,1,80.906060852459
2,24025302801,1,24025302802,1090,5,4,1,0,1,1,-1,-1,-1,0.806,1998.0,"(Honda, Accord, 1.0, 1.0)",2.0,24025302802,1,1,7,1,3,4,2,3,2,1,7,77,3,26,1,3,2,1,2,1,0,1,24025302801,0,1,80.906060852459
1,24025302802,16,24025302801,1370,5,4,1,0,1,2,-1,-1,-1,0.926,1998.0,"(Honda, Accord, 1.0, 1.0)",2.0,24025302802,1,1,7,1,3,4,2,3,2,1,7,77,3,26,1,3,2,1,2,1,0,1,24025302801,0,1,80.906060852459
16,24025302801,1,24025302802,1390,5,4,2,0,2,1,-1,-1,-1,0.806,1998.0,"(Honda, Accord, 1.0, 1.0)",2.0,24025302802,1,1,7,1,3,4,2,3,2,1,7,77,3,26,1,3,2,1,2,1,0,1,24025302801,0,1,80.906060852459
2,24025302801,1,24025302802,1395,5,5,2,0,2,-1,-1,-1,-1,0.806,1998.0,"(Honda, Accord, 1.0, 1.0)",2.0,24025302802,1,1,7,1,3,4,2,3,2,1,7,77,3,28,2,1,2,2,2,1,0,1,24025302801,0,1,80.906060852459
1,24025302802,2,24025303501,600,20,4,1,0,1,2,-1,-1,-1,14.348,2010.0,"(Toyota, Camry, 1.0, 1.0)",2.0,24025302802,3,2,1,0,1,1,0,1,0,0,4,77,3,37,2,2,2,1,2,1,0,1,24025303501,0,1,51.7054973458078
2,24025303501,1,24025302802,1140,20,4,1,0,1,2,-1,-1,-1,13.854,2010.0,"(Toyota, Camry, 1.0, 1.0)",2.0,24025302802,3,2,1,0,1,1,0,1,0,0,4,77,3,37,2,2,2,1,2,1,0,1,24025303501,0,1,51.7054973458078
1,24025302802,13,24025302802,1190,5,4,1,0,1,2,-1,-1,-1,0.734,2010.0,"(Toyota, Camry, 1.0, 1.0)",2.0,24025302802,3,2,1,0,1,1,0,1,0,0,4,77,3,37,2,2,2,1,2,1,0,1,24025303501,0,1,51.7054973458078
13,24025302802,1,24025302802,1255,5,4,1,0,1,2,-1,-1,-1,0.715,2010.0,"(Toyota, Camry, 1.0, 1.0)",2.0,24025302802,3,2,1,0,1,1,0,1,0,0,4,77,3,37,2,2,2,1,2,1,0,1,24025303501,0,1,51.7054973458078
2,24015031201,1,24025302802,435,15,4,1,1,2,2,-1,-1,-1,8.471,2016.0,"(Toyota, Corolla, 1.0, 1.0)",1.0,24025302802,3,2,1,0,1,1,0,1,1,0,4,73,5,53,1,2,2,1,2,1,0,1,24015031201,0,1,40.0121470652439
1,24025302802,2,24015031201,1100,15,4,1,1,2,2,-1,-1,-1,10.876,2016.0,"(Toyota, Corolla, 1.0, 1.0)",1.0,24025302802,3,2,1,0,1,1,0,1,1,0,4,73,5,53,1,2,2,1,2,1,0,1,24015031201,0,1,40.0121470652439
2,24015031201,2,24015031202,1360,10,4,1,0,1,2,-1,-1,-1,6.229,2016.0,"(Toyota, Corolla, 1.0, 1.0)",1.0,24025302802,3,2,1,0,1,1,0,1,1,0,4,73,5,53,1,2,2,1,2,1,0,1,24015031201,0,1,40.0121470652439
1,24025302802,9,24025306300,540,20,4,1,0,1,1,-1,-1,-1,4.953,2016.0,"(Toyota, Sienna, 2.0, 1.0)",1.0,24025302802,1,1,5,3,3,3,0,2,1,2,5,87,2,57,1,2,2,1,2,1,0,1,-1,0,1,80.906060852459
9,24025306300,1,24025302802,960,15,4,1,0,1,1,-1,-1,-1,5.038,2016.0,"(Toyota, Sienna, 2.0, 1.0)",1.0,24025302802,1,1,5,3,3,3,0,2,1,2,5,87,2,57,1,2,2,1,2,1,0,1,-1,0,1,80.906060852459
1,24025302802,4,24025303102,600,20,4,1,0,1,2,-1,-1,-1,7.967,2013.0,"(Dodge, Dart, 1.0, 1.0)",2.0,24025302802,1,1,5,3,3,3,0,2,1,2,5,87,2,21,1,2,2,1,2,1,0,1,24025301702,1,1,80.906060852459
4,24025303102,1,24025302802,1320,20,4,1,0,1,1,-1,-1,-1,7.68,2013.0,"(Dodge, Dart, 1.0, 1.0)",2.0,24025302802,1,1,5,3,3,3,0,2,1,2,5,87,2,21,1,2,2,1,2,1,0,1,24025301702,1,1,80.906060852459
1,24025302901,9,24025302901,1020,3,5,3,0,3,-1,-1,-1,-1,1.085,2012.0,"(GMC, Terrain, 3.0, 1.0)",1.0,24025302901,1,1,5,3,2,0,1,1,1,1,2,92,1,33,1,1,2,1,2,1,4,0,-1,0,1,80.906060852459
9,24025302901,1,24025302901,1025,4,5,2,0,2,-1,-1,-1,-1,1.058,2012.0,"(GMC, Terrain, 3.0, 1.0)",1.0,24025302901,1,1,5,3,2,0,1,1,1,1,2,92,1,33,1,1,2,1,2,1,4,0,-1,0,1,80.906060852459
1,24025302901,13,24025302801,1048,2,5,3,0,3,-1,-1,-1,-1,2.377,2012.0,"(GMC, Terrain, 3.0, 1.0)",1.0,24025302901,1,1,5,3,2,0,1,1,1,1,2,92,1,33,1,1,2,1,2,1,4,0,-1,0,1,80.906060852459
13,24025302801,1,24025302901,1110,10,5,4,0,4,-1,-1,-1,-1,2.375,2012.0,"(GMC, Terrain, 3.0, 1.0)",1.0,24025302901,1,1,5,3,2,0,1,1,1,1,2,92,1,33,1,1,2,1,2,1,4,0,-1,0,1,80.906060852459
1,24025302901,16,24025302901,1020,3,4,3,0,3,2,-1,-1,-1,1.085,2012.0,"(GMC, Terrain, 3.0, 1.0)",1.0,24025302901,1,1,5,3,2,0,1,1,1,1,2,92,1,34,2,1,2,1,2,1,3,0,-1,0,1,80.906060852459
16,24025302901,1,24025302901,1025,4,4,2,0,2,1,-1,-1,-1,1.058,2012.0,"(GMC, Terrain, 3.0, 1.0)",1.0,24025302901,1,1,5,3,2,0,1,1,1,1,2,92,1,34,2,1,2,1,2,1,3,0,-1,0,1,80.906060852459
1,24025302901,16,24025302801,1048,2,4,3,0,3,2,-1,-1,-1,2.377,2012.0,"(GMC, Terrain, 3.0, 1.0)",1.0,24025302901,1,1,5,3,2,0,1,1,1,1,2,92,1,34,2,1,2,1,2,1,3,0,-1,0,1,80.906060852459
16,24025302801,1,24025302901,1051,9,4,1,0,1,1,-1,-1,-1,2.375,2012.0,"(GMC, Terrain, 3.0, 1.0)",1.0,24025302901,1,1,5,3,2,0,1,1,1,1,2,92,1,34,2,1,2,1,2,1,3,0,-1,0,1,80.906060852459
1,24025302901,16,24025302901,1080,3,4,1,0,1,2,-1,-1,-1,1.085,2012.0,"(GMC, Terrain, 3.0, 1.0)",1.0,24025302901,1,1,5,3,2,0,1,1,1,1,2,92,1,34,2,1,2,1,2,1,3,0,-1,0,1,80.906060852459
16,24025302901,16,24025302801,1085,7,4,2,0,2,2,-1,-1,-1,2.006,2012.0,"(GMC, Terrain, 3.0, 1.0)",1.0,24025302901,1,1,5,3,2,0,1,1,1,1,2,92,1,34,2,1,2,1,2,1,3,0,-1,0,1,80.906060852459
16,24025302801,1,24025302901,1110,10,4,4,0,4,1,-1,-1,-1,2.375,2012.0,"(GMC, Terrain, 3.0, 1.0)",1.0,24025302901,1,1,5,3,2,0,1,1,1,1,2,92,1,34,2,1,2,1,2,1,3,0,-1,0,1,80.906060852459
4,24025302901,13,24025302801,1048,2,5,3,0,3,-1,-1,-1,-1,2.378,2012.0,"(GMC, Terrain, 3.0, 1.0)",1.0,24025302901,1,1,5,3,2,0,1,1,1,1,2,92,1,16,1,1,2,2,1,1,6,0,-1,1,1,80.906060852459
13,24025302801,1,24025302901,1110,10,5,4,0,4,-1,-1,-1,-1,2.375,2012.0,"(GMC, Terrain, 3.0, 1.0)",1.0,24025302901,1,1,5,3,2,0,1,1,1,1,2,92,1,16,1,1,2,2,1,1,6,0,-1,1,1,80.906060852459
1,24025302901,9,24025302901,1020,3,5,3,0,3,-1,-1,-1,-1,1.085,2012.0,"(GMC, Terrain, 3.0, 1.0)",1.0,24025302901,1,1,5,3,2,0,1,1,1,1,2,92,1,8,1,1,2,-1,2,-1,-1,0,-1,1,1,80.906060852459
9,24025302901,16,24025302801,1085,7,5,2,0,2,-1,-1,-1,-1,2.007,2012.0,"(GMC, Terrain, 3.0, 1.0)",1.0,24025302901,1,1,5,3,2,0,1,1,1,1,2,92,1,8,1,1,2,-1,2,-1,-1,0,-1,1,1,80.906060852459
16,24025302801,1,24025302901,1110,10,5,4,0,4,-1,-1,-1,-1,2.375,2012.0,"(GMC, Terrain, 3.0, 1.0)",1.0,24025302901,1,1,5,3,2,0,1,1,1,1,2,92,1,8,1,1,2,-1,2,-1,-1,0,-1,1,1,80.906060852459
1,24025302901,7,24025301107,588,16,4,1,0,1,2,-1,-1,-1,9.751,2017.0,"(Mercedes Benz, GL Class, 3.0, 1.0)",1.0,24025302901,2,1,2,0,2,2,0,2,2,0,8,81,4,41,2,1,2,1,2,1,0,1,-1,0,1,30.5284291910037
7,24025301107,1,24025302901,607,73,4,1,0,1,3,-1,-1,-1,10.338,2017.0,"(Mercedes Benz, GL Class, 3.0, 1.0)",1.0,24025302901,2,1,2,0,2,2,0,2,2,0,8,81,4,41,2,1,2,1,2,1,0,1,-1,0,1,30.5284291910037
1,24025302901,5,24025302902,1128,4,4,1,0,1,2,-1,-1,-1,2.45,2017.0,"(Mercedes Benz, GL Class, 3.0, 1.0)",1.0,24025302901,2,1,2,0,2,2,0,2,2,0,8,81,4,41,2,1,2,1,2,1,0,1,-1,0,1,30.5284291910037
5,24025302902,1,24025302901,1160,10,4,1,0,1,2,-1,-1,-1,2.57,2017.0,"(Mercedes Benz, GL Class, 3.0, 1.0)",1.0,24025302901,2,1,2,0,2,2,0,2,2,0,8,81,4,41,2,1,2,1,2,1,0,1,-1,0,1,30.5284291910037
1,24025302901,10,24025303801,640,21,4,3,0,3,2,-1,-1,-1,12.784,2011.0,"(Chevrolet, Impala, 1.0, 1.0)",1.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,46,1,1,2,1,2,1,0,2,24025303801,0,1,110.127182427189
10,24025303801,5,24025303501,664,11,4,2,0,2,2,-1,-1,-1,1.248,2011.0,"(Chevrolet, Impala, 1.0, 1.0)",1.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,46,1,1,2,1,2,1,0,2,24025303801,0,1,110.127182427189
5,24025303501,5,24025303803,704,12,4,1,0,1,2,-1,-1,-1,1.585,2011.0,"(Chevrolet, Impala, 1.0, 1.0)",1.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,46,1,1,2,1,2,1,0,2,24025303801,0,1,110.127182427189
5,24025303803,10,24025303801,736,8,4,1,0,1,2,-1,-1,-1,0.504,2011.0,"(Chevrolet, Impala, 1.0, 1.0)",1.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,46,1,1,2,1,2,1,0,2,24025303801,0,1,110.127182427189
10,24025303801,1,24025302901,757,27,4,3,0,3,2,-1,-1,-1,12.86,2011.0,"(Chevrolet, Impala, 1.0, 1.0)",1.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,46,1,1,2,1,2,1,0,2,24025303801,0,1,110.127182427189
1,24025302901,5,24025306100,886,12,4,2,1,3,2,-1,-1,-1,3.798,2011.0,"(Chevrolet, Impala, 1.0, 1.0)",1.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,46,1,1,2,1,2,1,0,2,24025303801,0,1,110.127182427189
5,24025306100,6,24025306100,915,2,4,2,1,3,2,-1,-1,-1,0.212,2011.0,"(Chevrolet, Impala, 1.0, 1.0)",1.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,46,1,1,2,1,2,1,0,2,24025303801,0,1,110.127182427189
6,24025306100,5,24025302902,932,4,4,2,1,3,2,-1,-1,-1,4.323,2011.0,"(Chevrolet, Impala, 1.0, 1.0)",1.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,46,1,1,2,1,2,1,0,2,24025303801,0,1,110.127182427189
5,24025302902,1,24025302901,949,3,4,2,1,3,1,-1,-1,-1,1.528,2011.0,"(Chevrolet, Impala, 1.0, 1.0)",1.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,46,1,1,2,1,2,1,0,2,24025303801,0,1,110.127182427189
1,24025302901,2,24025303400,510,20,4,1,0,1,2,-1,-1,-1,17.749,1998.0,"(Ford, Explorer Sport Trac, 3.0, 1.0)",2.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,37,2,-1,1,1,2,1,0,1,-1,0,1,110.127182427189
2,24025303400,1,24025302901,1051,32,4,1,0,1,3,-1,-1,-1,17.419,1998.0,"(Ford, Explorer Sport Trac, 3.0, 1.0)",2.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,37,2,-1,1,1,2,1,0,1,-1,0,1,110.127182427189
1,24025302901,9,24025303801,640,23,5,3,0,3,-1,-1,-1,-1,12.784,2011.0,"(Chevrolet, Impala, 1.0, 1.0)",1.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,24,1,2,2,1,2,1,0,1,24025302802,0,1,110.127182427189
9,24025303801,1,24025302901,754,29,5,3,0,3,-1,-1,-1,-1,12.86,2011.0,"(Chevrolet, Impala, 1.0, 1.0)",1.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,24,1,2,2,1,2,1,0,1,24025302802,0,1,110.127182427189
1,24025302901,2,24025302802,970,10,5,2,0,2,-1,-1,-1,-1,2.226,2014.0,"(Nissan, Altima, 1.0, 1.0)",2.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,24,1,2,2,1,2,1,0,1,24025302802,0,1,110.127182427189
2,24025302802,1,24025302901,1323,11,5,2,0,2,-1,-1,-1,-1,2.222,2014.0,"(Nissan, Altima, 1.0, 1.0)",2.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,24,1,2,2,1,2,1,0,1,24025302802,0,1,110.127182427189
1,24025302901,16,24025303801,640,23,5,3,0,3,-1,-1,-1,-1,12.784,2011.0,"(Chevrolet, Impala, 1.0, 1.0)",1.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,23,2,6,2,1,2,1,0,1,24025303501,0,1,110.127182427189
16,24025303801,5,24025303501,664,11,5,2,0,2,-1,-1,-1,-1,1.248,2011.0,"(Chevrolet, Impala, 1.0, 1.0)",1.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,23,2,6,2,1,2,1,0,1,24025303501,0,1,110.127182427189
5,24025303501,11,24025302901,757,26,5,3,0,3,-1,-1,-1,-1,16.306,2011.0,"(Chevrolet, Impala, 1.0, 1.0)",1.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,23,2,6,2,1,2,1,0,1,24025303501,0,1,110.127182427189
11,24025302901,5,24025306100,886,12,5,2,1,3,-1,-1,-1,-1,3.798,2011.0,"(Chevrolet, Impala, 1.0, 1.0)",1.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,23,2,6,2,1,2,1,0,1,24025303501,0,1,110.127182427189
5,24025306100,6,24025306100,915,2,5,2,1,3,-1,-1,-1,-1,0.212,2011.0,"(Chevrolet, Impala, 1.0, 1.0)",1.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,23,2,6,2,1,2,1,0,1,24025303501,0,1,110.127182427189
6,24025306100,5,24025302902,932,4,5,2,1,3,-1,-1,-1,-1,4.323,2011.0,"(Chevrolet, Impala, 1.0, 1.0)",1.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,23,2,6,2,1,2,1,0,1,24025303501,0,1,110.127182427189
5,24025302902,1,24025302901,949,3,5,2,1,3,-1,-1,-1,-1,1.528,2011.0,"(Chevrolet, Impala, 1.0, 1.0)",1.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,23,2,6,2,1,2,1,0,1,24025303501,0,1,110.127182427189
1,24025302901,16,24025302802,970,10,4,2,0,2,2,-1,-1,-1,2.226,2014.0,"(Nissan, Altima, 1.0, 1.0)",2.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,23,2,6,2,1,2,1,0,1,24025303501,0,1,110.127182427189
16,24025302802,2,24025303501,1323,17,4,1,0,1,2,-1,-1,-1,14.429,2014.0,"(Nissan, Altima, 1.0, 1.0)",2.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,23,2,6,2,1,2,1,0,1,24025303501,0,1,110.127182427189
2,24025303501,1,24025302901,1350,15,4,2,0,2,3,-1,-1,-1,16.306,2014.0,"(Nissan, Altima, 1.0, 1.0)",2.0,24025302901,4,1,4,0,4,4,0,4,1,0,5,77,1,23,2,6,2,1,2,1,0,1,24025303501,0,1,110.127182427189
1,24025302902,5,24025302802,450,10,4,1,0,1,2,-1,-1,-1,2.086,2009.0,"(Chevrolet, Impala, 1.0, 1.0)",2.0,24025302902,2,2,2,0,1,0,2,1,0,0,4,77,3,54,2,2,2,1,1,1,7,0,-1,0,1,196.721280613564
5,24025302802,1,24025302902,477,13,4,1,0,1,2,-1,-1,-1,2.286,2009.0,"(Chevrolet, Impala, 1.0, 1.0)",2.0,24025302902,2,2,2,0,1,0,2,1,0,0,4,77,3,54,2,2,2,1,1,1,7,0,-1,0,1,196.721280613564
1,24025302902,9,24025302902,645,12,4,2,0,2,2,-1,-1,-1,1.124,2009.0,"(Chevrolet, Impala, 1.0, 1.0)",2.0,24025302902,2,2,2,0,1,0,2,1,0,0,4,77,3,54,2,2,2,1,1,1,7,0,-1,0,1,196.721280613564
9,24025302902,10,24025302902,662,8,4,2,0,2,2,-1,-1,-1,0.103,2009.0,"(Chevrolet, Impala, 1.0, 1.0)",2.0,24025302902,2,2,2,0,1,0,2,1,0,0,4,77,3,54,2,2,2,1,1,1,7,0,-1,0,1,196.721280613564
10,24025302902,11,24510151000,727,50,4,2,0,2,2,-1,-1,-1,39.737,2009.0,"(Chevrolet, Impala, 1.0, 1.0)",2.0,24025302902,2,2,2,0,1,0,2,1,0,0,4,77,3,54,2,2,2,1,1,1,7,0,-1,0,1,196.721280613564
11,24510151000,1,24025302902,787,46,4,2,0,2,2,-1,-1,-1,40.905,2009.0,"(Chevrolet, Impala, 1.0, 1.0)",2.0,24025302902,2,2,2,0,1,0,2,1,0,0,4,77,3,54,2,2,2,1,1,1,7,0,-1,0,1,196.721280613564
1,24025302902,5,24025301702,943,4,4,1,0,1,2,-1,-1,-1,5.324,2009.0,"(Chevrolet, Impala, 1.0, 1.0)",2.0,24025302902,2,2,2,0,1,0,2,1,0,0,4,77,3,54,2,2,2,1,1,1,7,0,-1,0,1,196.721280613564
5,24025301702,1,24025302902,1004,5,4,1,0,1,2,-1,-1,-1,5.365,2009.0,"(Chevrolet, Impala, 1.0, 1.0)",2.0,24025302902,2,2,2,0,1,0,2,1,0,0,4,77,3,54,2,2,2,1,1,1,7,0,-1,0,1,196.721280613564
1,24025302902,9,24025302902,645,12,5,2,0,2,-1,-1,-1,-1,1.124,2009.0,"(Chevrolet, Impala, 1.0, 1.0)",2.0,24025302902,2,2,2,0,1,0,2,1,0,0,4,77,3,44,1,2,2,2,1,2,7,0,-1,0,1,196.721280613564
9,24025302902,10,24025302902,662,8,5,2,0,2,-1,-1,-1,-1,0.103,2009.0,"(Chevrolet, Impala, 1.0, 1.0)",2.0,24025302902,2,2,2,0,1,0,2,1,0,0,4,77,3,44,1,2,2,2,1,2,7,0,-1,0,1,196.721280613564
10,24025302902,11,24510151000,727,50,5,2,0,2,-1,-1,-1,-1,39.737,2009.0,"(Chevrolet, Impala, 1.0, 1.0)",2.0,24025302902,2,2,2,0,1,0,2,1,0,0,4,77,3,44,1,2,2,2,1,2,7,0,-1,0,1,196.721280613564
11,24510151000,1,24025302902,787,46,5,2,0,2,-1,-1,-1,-1,40.905,2009.0,"(Chevrolet, Impala, 1.0, 1.0)",2.0,24025302902,2,2,2,0,1,0,2,1,0,0,4,77,3,44,1,2,2,2,1,2,7,0,-1,0,1,196.721280613564
1,24025303101,8,24025303101,385,5,4,1,0,1,2,-1,-1,-1,3.014,2014.0,"(Ford, F-Series pickup, 1.0, 1.0)",1.0,24025303101,1,1,2,0,2,1,0,2,1,0,7,78,4,58,2,1,2,1,2,1,0,1,24025301301,0,1,22.884410416265
8,24025303101,2,24025301301,400,35,4,1,0,1,2,-1,-1,-1,13.315,2014.0,"(Ford, F-Series pickup, 1.0, 1.0)",1.0,24025303101,1,1,2,0,2,1,0,2,1,0,7,78,4,58,2,1,2,1,2,1,0,1,24025301301,0,1,22.884410416265
2,24025301301,1,24025303101,1110,40,4,1,0,1,1,-1,-1,-1,15.963,2014.0,"(Ford, F-Series pickup, 1.0, 1.0)",1.0,24025303101,1,1,2,0,2,1,0,2,1,0,7,78,4,58,2,1,2,1,2,1,0,1,24025301301,0,1,22.884410416265
13,24025303101,5,24025303603,690,5,4,1,0,1,2,-1,-1,-1,3.004,2007.0,"(Ford, Mustang, 1.0, 1.0)",2.0,24025303101,1,1,2,0,2,1,0,2,1,0,7,78,4,62,2,1,2,1,2,1,1,0,-1,0,1,22.884410416265
5,24025303603,1,24025303101,735,10,4,1,0,1,1,-1,-1,-1,3.002,2007.0,"(Ford, Mustang, 1.0, 1.0)",2.0,24025303101,1,1,2,0,2,1,0,2,1,0,7,78,4,62,2,1,2,1,2,1,1,0,-1,0,1,22.884410416265
1,24025303101,10,24025305200,610,10,4,3,0,3,2,-1,-1,-1,5.42,2014.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,24025303101,1,1,4,2,2,2,0,3,2,2,7,80,3,34,1,1,2,1,2,1,0,1,24025303101,0,1,42.5140313123253
10,24025305200,13,24025303801,650,15,4,3,0,3,2,-1,-1,-1,11.23,2014.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,24025303101,1,1,4,2,2,2,0,3,2,2,7,80,3,34,1,1,2,1,2,1,0,1,24025303101,0,1,42.5140313123253
13,24025303801,14,24025303803,786,9,4,3,0,3,2,-1,-1,-1,1.577,2014.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,24025303101,1,1,4,2,2,2,0,3,2,2,7,80,3,34,1,1,2,1,2,1,0,1,24025303101,0,1,42.5140313123253
14,24025303803,1,24025303101,849,9,4,3,0,3,1,-1,-1,-1,4.811,2014.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,24025303101,1,1,4,2,2,2,0,3,2,2,7,80,3,34,1,1,2,1,2,1,0,1,24025303101,0,1,42.5140313123253
1,24025303101,14,24025303603,1148,9,4,4,0,4,2,-1,-1,-1,5.22,2014.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,24025303101,1,1,4,2,2,2,0,3,2,2,7,80,3,34,1,1,2,1,2,1,0,1,24025303101,0,1,42.5140313123253
14,24025303603,7,24025303603,1220,2,4,4,0,4,2,-1,-1,-1,0.858,2014.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,24025303101,1,1,4,2,2,2,0,3,2,2,7,80,3,34,1,1,2,1,2,1,0,1,24025303101,0,1,42.5140313123253
7,24025303603,1,24025303101,1249,7,4,4,0,4,1,-1,-1,-1,4.614,2014.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,24025303101,1,1,4,2,2,2,0,3,2,2,7,80,3,34,1,1,2,1,2,1,0,1,24025303101,0,1,42.5140313123253
1,24025303101,2,24025301703,316,32,4,1,0,1,2,-1,-1,-1,12.943,2005.0,"(Volkswagen, Golf/Cabriolet/Cabrio/GTI/GLI, 1.0, 2.0)",1.0,24025303101,1,1,4,2,2,2,0,3,2,2,7,80,3,34,2,1,2,1,2,1,0,1,24025301703,0,1,42.5140313123253
2,24025301703,1,24025303101,1016,28,4,1,0,1,1,-1,-1,-1,12.915,2005.0,"(Volkswagen, Golf/Cabriolet/Cabrio/GTI/GLI, 1.0, 2.0)",1.0,24025303101,1,1,4,2,2,2,0,3,2,2,7,80,3,34,2,1,2,1,2,1,0,1,24025301703,0,1,42.5140313123253
1,24025303101,14,24025303603,1147,8,5,4,0,4,-1,-1,-1,-1,5.22,2014.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,24025303101,1,1,4,2,2,2,0,3,2,2,7,80,3,34,2,1,2,1,2,1,0,1,24025301703,0,1,42.5140313123253
14,24025303603,7,24025303603,1220,2,5,4,0,4,-1,-1,-1,-1,0.858,2014.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,24025303101,1,1,4,2,2,2,0,3,2,2,7,80,3,34,2,1,2,1,2,1,0,1,24025301703,0,1,42.5140313123253
7,24025303603,1,24025303101,1249,7,5,4,0,4,-1,-1,-1,-1,4.614,2014.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,24025303101,1,1,4,2,2,2,0,3,2,2,7,80,3,34,2,1,2,1,2,1,0,1,24025301703,0,1,42.5140313123253
1,24025303101,10,24025305200,610,10,5,3,0,3,-1,-1,-1,-1,5.42,2014.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,24025303101,1,1,4,2,2,2,0,3,2,2,7,80,3,4,1,1,2,-1,-1,-1,-1,0,-1,1,1,42.5140313123253
10,24025305200,14,24025303801,650,15,5,3,0,3,-1,-1,-1,-1,11.23,2014.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,24025303101,1,1,4,2,2,2,0,3,2,2,7,80,3,4,1,1,2,-1,-1,-1,-1,0,-1,1,1,42.5140313123253
14,24025303801,14,24025303803,786,9,5,3,0,3,-1,-1,-1,-1,1.577,2014.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,24025303101,1,1,4,2,2,2,0,3,2,2,7,80,3,4,1,1,2,-1,-1,-1,-1,0,-1,1,1,42.5140313123253
