link_id,observed_volume,count_id,match_distance_m,lon,lat,road_name,route_id,county
osm_48839465_10,971.00000000,B010012,0.915,-78.72743942,39.66997389,Christie Rd,01000CO00469  01SS**************,Allegany
osm_17637284_1,3375.00000000,B2133,2.787,-79.37188023,39.39382715,Lothian St,11000MD00560  01NN**************,Garrett
osm_296346629_7,7983.00000000,S2002160054,0.816,-76.90572336,38.95983103,Ramp 6 Fr Md 410 To Md 295 Sb,16000RP00295  02SSMD5         06,Prince George's
osm_5272559_10,7713.00000000,S2011130729,0.996,-76.88878158,39.21439264,Little Patuxent Pkwy,13000CO00794  01EE**************,Howard
osm_9449833_9,1114.00000000,S2010100018,0.043,-77.43585291,39.41633707,Ramp 7 Fr Us 40 Wb To Us 15 Sb,10000RP00015  02WWUS13        07,Frederick
osm_51731575_16,94.00000000,S2013210536,2.388,-77.76869387,39.62823117,"Rp 666, Rp 2 Fr Rp 7 To Underpass Way Nb",21000RP00666  02EECO2         02,Washington
osm_53532275_75,1590.00000000,B2756,0.687,-77.40587908,39.18352220,Beallsville Rd,15000MD00109  01NN**************,Montgomery
osm_425002451_5,22512.00000000,B0780,0.543,-76.61161805,39.19371704,East Ordnance Rd,02000MD00710  01EE**************,Anne Arundel
osm_17705876_2,290.00000000,S2011220614,0.986,-75.58622870,38.38080001,Liberty St #3,22133MU01483  01NN**************,Wicomico
osm_681618948_23,1840.00000000,B060097,1.691,-77.02220984,39.56862520,Tahoma Farm Rd,06155MU00508  01NN**************,Carroll
osm_639665513_1,790.00000000,B220019,1.839,-75.58595131,38.36484399,Glen Ave,22133MU01080  01EE**************,Wicomico
osm_17674118_58,3172.00000000,S2017120340,0.391,-76.38549127,39.50489953,Connolly Rd,12000CO01037  01EE**************,Harford
osm_1159587378_2,10002.00000000,B160016,0.355,-76.77926234,38.81682490,Ritchie Marlboro Rd,16000CO00974  01NN**************,Prince George's
osm_899679648_2,7852.00000000,S2011120691,2.053,-76.34660707,39.53610686,Hickory Ave,12007MU00385  01NN**************,Harford
osm_11539904_7,3620.00000000,S2007100001,1.367,-77.48400300,39.42635822,Ramp 2 Fr Us 40 Wb To Is 70 Nb,10000RP00070  02WWIS48        02,Frederick
osm_1299085406_6,6501.00000000,S2011030967,0.482,-76.86303799,39.39730298,Wards Chapel Rd,03000CO00521  01SS**************,Baltimore
osm_156365113_6,812.00000000,S2011230174,0.079,-75.20358118,38.38637621,Ramp 4 Fr Us 113 Nb To Md 575,23000RP00113  02EEUS32        04,Worcester
osm_5310233_16,2172.00000000,S2017030315,0.282,-76.47403395,39.30983799,Woodward Dr N,03000CO08863  01NN**************,Baltimore
osm_537939816_6,16012.00000000,S2011160010,0.917,-76.99845619,38.80602314,Ramp 7 Fr Ramp 2 (fr Is 95) To Md 210 Sb,16000RP00095  02WWIS3         07,Prince George's
osm_1009328042_1,117992.00000000,B240002,1.431,-76.62767460,39.31484562,Jones Falls Expwy,24000IS00083  01NN**************,Baltimore City
osm_5272553_3,2830.00000000,S1999030184,2.720,-76.79514507,39.41431997,Ramp 8 Fr Ramp 9 To Ramp 1 (to Md940),03000RP00795  02EEIS4         08,Baltimore
osm_89300824_18,8531.00000000,B2642,0.504,-75.81769876,39.35987317,Blue Star Memorial Hwy,14000US00301  01NN**************,Kent
osm_17648118_5,7461.00000000,S2011120488,0.809,-76.34982451,39.44306240,Ramp 8 Fr Md 152 Sb To Ramp 1 (to Is 95),12000RP00095  02SSIS74        08,Harford
osm_695997825_1,11721.00000000,S2012161057,0.319,-76.92975295,38.80073997,Brinkley Rd                             ,16000CO00122  01EE**************,Prince George's
osm_5251234_7,2582.00000000,S2005130077,2.000,-76.86064563,39.20314411,Ramp 7 Fr Broken Land Pkwy To Us 29 Sb,13000RP00029  02WWUS18        07,Howard
osm_26525377_4,852.00000000,S2017150196,0.276,-77.15702493,39.05717529,Ramp 12 Fr Ramp 8 To Park Potomac Ave,15000RP00270  02WWIS4         12,Montgomery
osm_78482154_9,4562.00000000,B040016,0.539,-76.59168218,38.54601341,West Dares Beach Rd,04000CO00244  01WW**************,Calvert
osm_124083307_14,255090.00000000,B2970,2.475,-77.15668469,39.00113067,Capital Beltway,15000IS00495  01EE**************,Montgomery
osm_47487607_1,2274.00000000,B230020,1.208,-75.19058845,38.44043388,St Martins Neck Rd,23000MD00368  01NN**************,Worcester
osm_207747775_1,3532.00000000,S2005240062,0.756,-76.61204922,39.30553984,Guilford Ave,24999MU01450  01SS**************,Baltimore City
osm_991461915_1,10190.00000000,B2827,0.903,-77.07429274,39.02934840,Metropolitan Ave,15000MD00192  01EE**************,Montgomery
osm_154806105_1,1215.00000000,S2009090002,1.104,-75.82815878,38.49576769,Ramp 2 Fr Ramp 7 (fr Us 50) To Md 331 Nb,09000RP00050  02WWUS95        02,Dorchester
osm_83631130_4,1873.00000000,S2005020037,1.793,-76.69354781,39.10135058,Ramp 2 Fr Md 32 Wb To Md 170 Nb,02000RP00032  02NNMD5         02,Anne Arundel
osm_264237805_13,73992.00000000,B2593,1.006,-76.79371840,39.18224265,Waterloo Rd,13000MD00175  01NN**************,Howard
osm_266955840_1,36350.00000000,B2334,1.275,-76.30701710,39.45322089,Vietnam Veterans Memorial Hwy,12000MD00024  01NN**************,Harford
osm_49736918_1,12430.00000000,B4025,2.213,-78.18660938,39.69694325,Warfordsburg Rd,21000US00522  01NN**************,Washington
osm_11560335_46,4101.00000000,B210012,1.922,-77.76762496,39.60083026,Sterling Rd,21000CO00468  01NN**************,Washington
osm_5306182_5,1472.00000000,S2017030311,0.491,-76.39280570,39.32152207,Susquehanna Ave,03000CO04661  01SS**************,Baltimore
osm_32821416_2,652.00000000,B240099,0.324,-76.62932919,39.32702178,W 33rd St,24999MU02240  01WW**************,Baltimore City
osm_17708987_293,1644.00000000,B4254,0.224,-75.53776525,38.06506944,Stockton Rd,23000MD00366  01EE**************,Worcester
osm_799543635_111,8911.00000000,B150089,0.932,-77.15158513,39.26795597,Damascus Rd,15000MD00108  01EE**************,Montgomery
osm_633517746_2,10310.00000000,S2013020557,2.032,-76.48882427,38.98155335,King George St,02003MU01710  01NN**************,Anne Arundel
osm_48842253_2,1024.00000000,B2155,3.293,-79.07060233,39.67850383,Avilton Lonaconing Rd,11000CO00211  01SS**************,Garrett
osm_425005389_1,18643.00000000,B0683,0.217,-76.66549464,39.16288520,Dorsey Rd,02000MD00176  01EE**************,Anne Arundel
osm_152376484_7,11602.00000000,S2011130742,3.043,-76.82557217,39.20749276,Tamar Dr,13000CO00991  01NN**************,Howard
osm_17671303_64,2202.00000000,B120043,0.745,-76.42413614,39.57306093,High Point Rd,12000CO00060  01SS**************,Harford
osm_5988128_5,7471.00000000,S2012150919,0.150,-77.20225220,39.14336994,Chestnut St,15063MU00040  01SS**************,Montgomery
osm_514078729_1,344.00000000,S2009150013,1.369,-77.19541251,38.97270302,Ramp 7 Fr Ramp 2 To Gv 29,15000RP00006  02WWGV1         07,Montgomery
osm_674423203_1,3240.00000000,B010019,0.282,-78.76471762,39.65509622,N Centre St,01041MU00681  01NN**************,Allegany
osm_187923961_2,3763.00000000,S2010130057,0.579,-76.81202024,39.22931583,Ramp 6 Fr Md 100 Eb To Centre Park Dr,13000RP00100  02SSMD1C        06,Howard
osm_116069121_7,24180.00000000,B2333,5.978,-76.30457308,39.43432825,Emmorton Rd,12000MD00024  01NN**************,Harford
osm_35457855_2,5281.00000000,S2012030218,0.590,-76.60500713,39.40214327,Washington Ave,03000CO01172  01NN**************,Baltimore
osm_444218819_2,873.00000000,S2010110020,0.129,-78.96981979,39.68206635,Ramp 4 Fr Md 546 Nb To Is 68 Eb,11000RP00068  02SSIS29        04,Garrett
osm_799524438_6,11162.00000000,B120006,2.505,-76.28081371,39.46310353,Abingdon Rd,12000CO01044  01SS**************,Harford
osm_683950759_4,4691.00000000,S2012150692,0.292,-77.16146388,38.97574490,Seven Locks Rd,15000CO00148  01NN**************,Montgomery
osm_552346091_1,17011.00000000,S2012150900,0.228,-77.21335189,39.10026445,Darnestown Rd,15000CO07009  01EE**************,Montgomery
osm_5990626_1,25661.00000000,B2712,0.081,-77.16761045,39.08558642,W Montgomery Ave,15000MD00028  01EE**************,Montgomery
osm_446727097_11,1592.00000000,S2017010214,3.310,-78.77215863,39.66066894,Columbia Ave,01041MU00810  01EE**************,Allegany
osm_166994741_17,13231.00000000,B2110,1.798,-79.26643609,39.69522098,National Freeway,11000IS00068  01EE**************,Garrett
osm_5268840_2,4750.00000000,S2011130717,0.749,-76.78518319,39.21278785,Brightfield Rd                          ,13000CO02483  01EE**************,Howard
osm_166400778_4,674.00000000,S1999100060,0.635,-77.47644567,39.37747832,Ramp 8 Fr Mt Zion Rd Sb To Us 15 Wb,10000RP00015  02SSUS8         08,Frederick
osm_289240100_6,5122.00000000,B020056,0.164,-76.72927351,39.06022642,Piney Orchard Pkwy,02000CO05496  01NN**************,Anne Arundel
osm_115240195_19,21661.00000000,B1505,0.688,-77.14445688,39.37575765,Ridge Rd,06000MD00027  01NN**************,Carroll
osm_17605579_6,23.00000000,S2016010165,1.062,-78.48514595,39.57073050,Oldtown Orleans Rd,01000CO00604  01NN**************,Allegany
osm_982062675_1,10141.00000000,S2012030188,1.650,-76.59634901,39.40094226,Fairmount Ave,03000CO01164  01EE**************,Baltimore
osm_5298397_1,12631.00000000,S2011030973,0.589,-76.79469959,39.36616543,Greens La,03000CO02097  01SS**************,Baltimore
osm_5986678_7,6912.00000000,S2017150247,0.649,-76.98553698,39.04575710,Stewart La,15000CO00112  01EE**************,Montgomery
osm_379266930_8,4830.00000000,B120034,2.415,-76.29926339,39.42049498,Willoughby Beach Rd,12000CO00522  01EE**************,Harford
osm_1009989679_1,18051.00000000,S2012161031,4.035,-76.87057770,38.94292471,Ardwick Ardmore Rd,16000CO00065  01WW**************,Prince George's
osm_17669458_2,1392.00000000,S2017120350,1.921,-76.34107774,39.54961755,Majors Choice Dr,12007MU00555  01WW**************,Harford
osm_1342081066_1,95700.00000000,B100001,0.839,-77.43053308,39.40367038,Frederick Freeway,10000US00040  01EE**************,Frederick
osm_5314763_19,4391.00000000,S2011030997,0.364,-76.70606498,39.24640595,Sulphur Spring Rd,03000CO03071  01EE**************,Baltimore
osm_17670133_7,990.00000000,B3723,2.534,-75.83465514,37.97846322,Main St Ext,19000MD00380  01NN**************,Somerset
osm_289676217_2,9171.00000000,S2012241410,0.519,-76.58434190,39.28639983,S Patterson Park Ave,24999MU01415  01SS**************,Baltimore City
osm_948875391_2,2241.00000000,S2012240294,0.788,-76.59882537,39.34403843,E 43rd St,24999MU06151  01SS**************,Baltimore City
osm_127288419_4,6690.00000000,B4260,1.985,-75.40721831,38.14447887,Worcester Hwy,23000US00113  01NN**************,Worcester
osm_775454414_18,2341.00000000,B2359,1.142,-76.42662875,39.69662862,Harkins Rd,12000MD00136  01NN**************,Harford
osm_17650619_59,1783.00000000,B2633,0.212,-76.08511244,39.29268673,Lambs Meadow Rd,14000MD00298  01EE**************,Kent
osm_17643618_1,1223.00000000,S2002120028,0.482,-76.36783882,39.55600014,Ramp 5 Fr Ramp 8 (fr Us 1) To Md 24 Eb,12000RP00001  02SSUS6         05,Harford
osm_11559173_4,1895.00000000,S2014210589,1.863,-77.92448975,39.66960307,Blairs Valley Rd,21000CO00065  01SS**************,Washington
osm_223348114_1,6581.00000000,S2015130174,2.120,-76.97514109,39.22971020,Linden Church Rd,13000MD00932F 01EE**************,Howard
osm_52967252_75,3534.00000000,B1986,0.190,-77.58615905,39.35468142,Jefferson Pike,10000MD00180  01EE**************,Frederick
osm_603420003_24,31702.00000000,B4259,0.397,-75.11517769,38.33862365,Ocean Gateway,23000US00050  01EE**************,Worcester
osm_697039089_33,2081.00000000,S2012150704,0.976,-76.97703256,39.11673031,Good Hope Rd,15000CO00161  01SS**************,Montgomery
osm_47488828_102,5462.00000000,B4229,1.043,-75.18690573,38.45031049,Bishopville Rd,23000MD00367  01EE**************,Worcester
osm_946526601_2,1664.00000000,B020076,2.849,-76.40841808,39.01940160,Oceanic Dr,02000MD00908D 01NN**************,Anne Arundel
osm_73329116_8,7781.00000000,S2012150877,2.901,-77.27222055,39.14722564,Mateny Rd,15000CO04763  01SS**************,Montgomery
osm_256235496_18,3971.00000000,B3537,2.681,-75.94163246,39.00994227,Ruthsburg Rd,17000MD00304  01EE**************,Queen Anne's
osm_5264498_5,353.00000000,S2004130002,1.299,-76.74626489,39.18331457,Ramp 2 Fr Md 100 Wb To Md 100l Nb,13000RP00100  02NNMD7         02,Howard
osm_392959854_1,101981.00000000,B1906,0.171,-77.42405113,39.42615274,Frederick Freeway,10000US00015  01NN**************,Frederick
osm_5300775_8,104.00000000,B030146,0.358,-76.48938190,39.40394554,Tila Rd                                 ,03000CO03775  01EE**************,Baltimore
osm_1513261972_1,12041.00000000,B170012,1.659,-75.91722174,39.17463690,Blue Star Memorial Hwy,17000US00301  01NN**************,Queen Anne's
osm_834012463_2,6611.00000000,B1609,0.272,-75.81895961,39.60657422,Delaware Ave,07000MD00007D 01EE**************,Cecil
osm_366601594_3,15202.00000000,B2811,1.303,-77.21014668,39.01696854,Falls Rd                                ,15000CO07068  01NN**************,Montgomery
osm_696234459_1,11001.00000000,S2012161126,1.938,-76.99221348,38.72501789,Swan Creek Rd,16000CO00600  01EE**************,Prince George's
osm_1079767305_4,1880.00000000,S2010210042,0.209,-77.92533130,39.65331607,Ramp 2 Fr Is 70 Wb To Md 68 Nb,21000RP00070  02WWIS18        02,Washington
osm_405236584_1,2241.00000000,S1998120086,1.146,-76.25182651,39.48536307,Ramp 5 Fr Is 95 Sb To Md 543 Eb,12000RP00095  02SSIS80        05,Harford
osm_5272934_2,794.00000000,S2006130072,1.651,-76.86655586,39.30432064,Maplewood Dr,13000CO00520  01NN**************,Howard
osm_52960220_8,8515.00000000,B2021,0.216,-77.41068032,39.63258894,Church St,10000MD00550  01NN**************,Frederick
osm_68517889_1,6380.00000000,B070026,0.456,-75.94264036,39.60251089,Mauldin Ave (nb Couplet),07000MD00272  01NN**************,Cecil
osm_6015968_5,471.00000000,S2012241366,0.450,-76.63747262,39.34854082,Goodwood Gardens,24999MU02675  01SS**************,Baltimore City
osm_501850753_2,1811.00000000,S2012240305,0.163,-76.65851861,39.34911416,Springarden Dr,24999MU06147  01EE**************,Baltimore City
osm_11515984_49,902.00000000,S2011020757,3.122,-76.50263869,38.84167502,Idlewilde Rd,02000CO03388  01NN**************,Anne Arundel
osm_65720531_7,300.00000000,S1998120102,1.274,-76.19083143,39.52551069,Ramp 5 Fr Md 22 Eb To Ramp 10 (is 95 Nb),12000RP00095  02NNIS85        05,Harford
osm_17681778_11,2042.00000000,S2011230161,1.146,-75.20514715,38.37549430,Ramp 4 Fr Us 113 Nb To Md 90 Eb,23000RP00090  02EEMD4         04,Worcester
osm_48879257_2,865.00000000,B110014,1.257,-79.38233732,39.39962564,G St,11000MD00825B 01EE**************,Garrett
osm_592388294_10,2903.00000000,S2009130018,0.147,-76.81264590,39.19026669,Ramp 9 Fr Ramp 8 To Snowden River Pkwy,13000RP00175  02SSMD13        09,Howard
osm_115240959_3,8915.00000000,B2372,0.876,-76.24166086,39.56293872,Level Rd,12000MD00155  01EE**************,Harford
osm_45782239_66,3191.00000000,B1827,1.649,-75.83258773,38.56307150,Rhodesdale Vienna Rd,09000MD00331  01NN**************,Dorchester
osm_17640701_9,1360.00000000,S2013120366,0.215,-76.16930341,39.50167693,James Ave,12001MU00780  01EE**************,Harford
osm_11517342_2,5532.00000000,B0655,0.112,-76.65069379,39.20503116,E Maple Rd,02000MD00169  01EE**************,Anne Arundel
osm_11539588_1,1501.00000000,S2010100075,0.949,-77.41046625,39.63568268,Ramp 5 Fr Ramp 8 (fr Us 15) To Md 550 Sb,10000RP00015  02SSUS30        05,Frederick
osm_697337932_2,98492.00000000,B2961,2.644,-77.18752634,39.12175483,No Name,15000IS00370  01EE**************,Montgomery
osm_1204365662_2,34.00000000,S2009210002,6.250,-78.29730026,39.71094480,Ramp 6 Fr Is 68 Eb To Md 903 Sb,21000RP00068  02EEIS74        06,Washington
osm_697262383_2,3062.00000000,B150105,0.964,-77.06105781,39.17230061,Gold Mine Rd,15000CO03937  01EE**************,Montgomery
osm_17705668_1,1104.00000000,B4144,0.881,-75.35876645,38.31245797,Burbage Crossing Rd,22000MD00374  01EE**************,Wicomico
osm_6135367_57,3421.00000000,S2012161026,0.645,-76.77870169,39.00620491,Chestnut Ave,16000CO00051  01SS**************,Prince George's
osm_1446520085_5,12061.00000000,S2012161104,0.482,-76.89365498,38.90650771,Hill Rd,16000CO00360  01SS**************,Prince George's
osm_5262448_4,1370.00000000,S2007130019,0.025,-76.89944787,39.30262869,Ramp 4 Fr Marriottsville Rd To Is 70 Eb,13000RP00070  02EEIS83        04,Howard
osm_887928851_6,9795.00000000,B2425,0.995,-76.25269302,39.56200529,Priestford Rd,12000MD00136  01NN**************,Harford
osm_1173273723_4,25133.00000000,B240026,0.114,-76.58243711,39.32912421,Harford Rd,24000MD00147  01NN**************,Baltimore City
osm_597135059_35,9975.00000000,B2329,0.434,-76.55504292,39.63761422,Norrisville Rd,12000MD00023  01WW**************,Harford
osm_24774246_1,100180.00000000,BC007,0.078,-76.62163709,39.27240630,Cal Ripken Way,24000IS00395  01NN**************,Baltimore City
osm_47288245_9,2901.00000000,S2000030107,0.208,-76.50141532,39.29857031,Ramp 2 Fr Md 150 Wb To Ramp 1 (to Md695),03000RP00695  02WWMD38        02,Baltimore
osm_996906740_9,3312.00000000,S2011020857,1.483,-76.46838341,39.10608940,Forest Glen Dr                          ,02000CO01896  01NN**************,Anne Arundel
osm_72324255_4,4990.00000000,S1998120075,0.966,-76.30923528,39.45457093,Ramp 6 Fr Is 95 Eb To Md 24 Sb,12000RP00095  02EEIS77        06,Harford
osm_11539225_11,7440.00000000,B060060,0.141,-77.02619233,39.58548493,Royer Rd,06155MU00470  01NN**************,Carroll
osm_350709074_30,5915.00000000,S2012150691,1.245,-77.06559734,39.04472615,Newport Mill Rd,15000CO00147  01NN**************,Montgomery
osm_54215840_96,1230.00000000,B0726,3.079,-76.61779065,38.83198542,Bayard Rd,02000MD00422  01EE**************,Anne Arundel
osm_1083920392_6,25351.00000000,B1915,0.949,-77.33757326,39.68697866,Catoctin Mountain Hwy,10000US00015  01NN**************,Frederick
osm_696971728_5,9472.00000000,B150078,0.014,-77.02128298,39.00865661,Sligo Creek Pkwy,15000GV00007  01WW**************,Montgomery
osm_17703674_445,3231.00000000,B4203,1.031,-75.37799492,38.15086615,Snow Hill Rd,23000MD00012  01NN**************,Worcester
osm_48879258_8,932.00000000,B110018,1.201,-79.39801628,39.40505659,Ninth St,11000MD00219  01NN**************,Garrett
osm_104320710_4,7302.00000000,S2005240081,0.052,-76.62596443,39.29366671,W Mulberry St,24999MU06168  01EE**************,Baltimore City
osm_5252091_3,8530.00000000,S2008130025,0.615,-76.84205514,39.22437053,Ramp 2 Fr Md 175 Wb To Us 29 Nb,13000RP00029  02NNUS20        02,Howard
osm_1028953088_2,3591.00000000,S2012150715,0.656,-77.15218387,38.99084664,Burdette Rd,15000CO00169  01SS**************,Montgomery
osm_425005097_2,23940.00000000,B2572,0.077,-76.72809552,39.20632830,Washington Blvd,13000US00001  01NN**************,Howard
osm_65720694_10,2721.00000000,S2002120006,1.047,-76.15661866,39.51609948,Ramp 4 Fr Md 22 Nb To Us 40 Eb,12000RP00040  02NNUS14        04,Harford
osm_460115195_3,6291.00000000,S2012150937,0.684,-77.15069938,39.08723315,Beall Ave #2,15130MU00272  01EE**************,Montgomery
osm_210676640_6,9060.00000000,S2011120669,0.095,-76.34007880,39.51266522,W Ring Factory Rd,12000CO00248  01NN**************,Harford
